Depth,Monst dmg,Monst life,Monster level,Sulphite deposit,sulphite cost,Darkness res
3815,432,40679,83,2440,1100,-3150
3816,432,40692,83,2440,1100,-3150
3817,432,40705,83,2440,1100,-3150
3818,432,40718,83,2440,1100,-3150
3819,432,40731,83,2440,1100,-3150
3820,432,40744,83,2440,1100,-3150
3821,433,40757,83,2440,1100,-3150
3822,433,40770,83,2440,1100,-3150
3823,433,40783,83,2440,1100,-3150
3824,433,40796,83,2440,1100,-3150
3825,433,40809,83,2440,1100,-3150
3826,433,40822,83,2440,1100,-3150
3827,433,40835,83,2440,1100,-3150
3828,433,40848,83,2440,1100,-3150
3829,434,40861,83,2440,1100,-3150
3830,434,40874,83,2440,1100,-3150
3831,434,40887,83,2440,1100,-3150
3832,434,40900,83,2440,1100,-3150
3833,434,40913,83,2440,1100,-3150
3834,434,40926,83,2440,1100,-3150
3835,434,40939,83,2440,1100,-3150
3836,434,40952,83,2440,1100,-3150
3837,435,40965,83,2440,1100,-3150
3838,435,40978,83,2440,1100,-3150
3839,435,40991,83,2440,1100,-3150
3840,435,41004,83,2440,1100,-3150
3841,435,41017,83,2440,1100,-3150
3842,435,41030,83,2440,1100,-3150
3843,435,41043,83,2440,1100,-3150
3844,435,41056,83,2440,1100,-3150
3845,435,41069,83,2440,1100,-3150
3846,436,41082,83,2440,1100,-3150
3847,436,41095,83,2440,1100,-3150
3848,436,41108,83,2440,1100,-3150
3849,436,41121,83,2440,1100,-3150
3850,436,41134,83,2440,1100,-3150
3851,436,41147,83,2440,1100,-3150
3852,436,41160,83,2440,1100,-3150
3853,436,41173,83,2440,1100,-3150
3854,437,41186,83,2440,1100,-3150
3855,437,41199,83,2440,1100,-3150
3856,437,41212,83,2440,1100,-3150
3857,437,41225,83,2440,1100,-3150
3858,437,41238,83,2440,1100,-3150
3859,437,41251,83,2440,1100,-3150
3860,437,41264,83,2440,1100,-3150
3861,437,41277,83,2440,1100,-3150
3862,437,41290,83,2440,1100,-3150
3863,438,41303,83,2440,1100,-3150
3864,438,41316,83,2440,1100,-3150
3865,438,41329,83,2440,1100,-3150
3866,438,41342,83,2440,1100,-3150
3867,438,41355,83,2440,1100,-3150
3868,438,41368,83,2440,1100,-3150
3869,438,41381,83,2440,1100,-3150
3870,438,41394,83,2440,1100,-3150
3871,439,41407,83,2440,1100,-3150
3872,439,41420,83,2440,1100,-3150
3873,439,41433,83,2440,1100,-3150
3874,439,41446,83,2440,1100,-3150
3875,439,41459,83,2440,1100,-3150
3876,439,41472,83,2440,1100,-3150
3877,439,41485,83,2440,1100,-3150
3878,439,41498,83,2440,1100,-3150
3879,440,41511,83,2440,1100,-3150
3880,440,41524,83,2440,1100,-3150
3881,440,41537,83,2440,1100,-3150
3882,440,41550,83,2440,1100,-3150
3883,440,41563,83,2440,1100,-3150
3884,440,41576,83,2440,1100,-3150
3885,440,41589,83,2440,1100,-3150
3886,440,41602,83,2440,1100,-3150
3887,440,41615,83,2440,1100,-3150
3888,441,41628,83,2440,1100,-3150
3889,441,41641,83,2440,1100,-3150
3890,441,41654,83,2440,1100,-3150
3891,441,41667,83,2440,1100,-3150
3892,441,41680,83,2440,1100,-3150
3893,441,41693,83,2440,1100,-3150
3894,441,41706,83,2440,1100,-3150
3895,441,41719,83,2440,1100,-3150
3896,442,41732,83,2440,1100,-3150
3897,442,41745,83,2440,1100,-3150
3898,442,41758,83,2440,1100,-3150
3899,442,41771,83,2440,1100,-3150
3900,442,41784,83,2440,1100,-3150
3901,442,41797,83,2440,1100,-3150
3902,442,41810,83,2440,1100,-3150
3903,442,41823,83,2440,1100,-3150
3904,443,41836,83,2440,1100,-3150
3905,443,41849,83,2440,1100,-3150
3906,443,41862,83,2440,1100,-3150
3907,443,41875,83,2440,1100,-3150
3908,443,41888,83,2440,1100,-3150
3909,443,41901,83,2440,1100,-3150
3910,443,41914,83,2440,1100,-3150
3911,443,41927,83,2440,1100,-3150
3912,444,41940,83,2440,1100,-3150
3913,444,41953,83,2440,1100,-3150
3914,444,41966,83,2440,1100,-3150
3915,444,41979,83,2440,1100,-3150
3916,444,41992,83,2440,1100,-3150
3917,444,42005,83,2440,1100,-3150
3918,444,42018,83,2440,1100,-3150
3919,444,42031,83,2440,1100,-3150
3920,444,42044,83,2440,1100,-3150
3921,445,42057,83,2440,1100,-3150
3922,445,42070,83,2440,1100,-3150
3923,445,42083,83,2440,1100,-3150
3924,445,42096,83,2440,1100,-3150
3925,445,42109,83,2440,1100,-3150
3926,445,42122,83,2440,1100,-3150
3927,445,42135,83,2440,1100,-3150
3928,445,42148,83,2440,1100,-3150
3929,446,42161,83,2440,1100,-3150
3930,446,42174,83,2440,1100,-3150
3931,446,42187,83,2440,1100,-3150
3932,446,42200,83,2440,1100,-3150
3933,446,42213,83,2440,1100,-3150
3934,446,42226,83,2440,1100,-3150
3935,446,42239,83,2440,1100,-3150
3936,446,42252,83,2440,1100,-3150
3937,447,42265,83,2440,1100,-3150
3938,447,42278,83,2440,1100,-3150
3939,447,42291,83,2440,1100,-3150
3940,447,42304,83,2440,1100,-3150
3941,447,42317,83,2440,1100,-3150
3942,447,42330,83,2440,1100,-3150
3943,447,42343,83,2440,1100,-3150
3944,447,42356,83,2440,1100,-3150
3945,448,42369,83,2440,1100,-3150
3946,448,42382,83,2440,1100,-3150
3947,448,42395,83,2440,1100,-3150
3948,448,42408,83,2440,1100,-3150
3949,448,42421,83,2440,1100,-3150
3950,448,42434,83,2440,1100,-3150
3951,448,42447,83,2440,1100,-3150
3952,448,42460,83,2440,1100,-3150
3953,449,42473,83,2440,1100,-3150
3954,449,42486,83,2440,1100,-3150
3955,449,42499,83,2440,1100,-3150
3956,449,42512,83,2440,1100,-3150
3957,449,42525,83,2440,1100,-3150
3958,449,42538,83,2440,1100,-3150
3959,449,42551,83,2440,1100,-3150
3960,449,42564,83,2440,1100,-3150
3961,449,42577,83,2440,1100,-3150
3962,450,42590,83,2440,1100,-3150
3963,450,42603,83,2440,1100,-3150
3964,450,42616,83,2440,1100,-3150
3965,450,42629,83,2440,1100,-3150
3966,450,42642,83,2440,1100,-3150
3967,450,42655,83,2440,1100,-3150
3968,450,42668,83,2440,1100,-3150
3969,450,42681,83,2440,1100,-3150
3970,451,42694,83,2440,1100,-3150
3971,451,42707,83,2440,1100,-3150
3972,451,42720,83,2440,1100,-3150
3973,451,42733,83,2440,1100,-3150
3974,451,42746,83,2440,1100,-3150
3975,451,42759,83,2440,1100,-3150
3976,451,42772,83,2440,1100,-3150
3977,451,42785,83,2440,1100,-3150
3978,452,42798,83,2440,1100,-3150
3979,452,42811,83,2440,1100,-3150
3980,452,42824,83,2440,1100,-3150
3981,452,42837,83,2440,1100,-3150
3982,452,42850,83,2440,1100,-3150
3983,452,42863,83,2440,1100,-3150
3984,452,42876,83,2440,1100,-3150
3985,452,42889,83,2440,1100,-3150
3986,453,42902,83,2440,1100,-3150
3987,453,42915,83,2440,1100,-3150
3988,453,42928,83,2440,1100,-3150
3989,453,42941,83,2440,1100,-3150
3990,453,42954,83,2440,1100,-3150
3991,453,42967,83,2440,1100,-3150
3992,453,42980,83,2440,1100,-3150
3993,453,42993,83,2440,1100,-3150
3994,454,43006,83,2440,1100,-3150
3995,454,43019,83,2440,1100,-3150
3996,454,43032,83,2440,1100,-3150
3997,454,43045,83,2440,1100,-3150
3998,454,43058,83,2440,1100,-3150
3999,454,43071,83,2440,1100,-3150
4000,454,43084,83,2440,1100,-3150
4001,454,43097,83,2440,1100,-3150
4002,455,43110,83,2440,1100,-3150
4003,455,43123,83,2440,1100,-3150
4004,455,43136,83,2440,1100,-3150
4005,455,43149,83,2440,1100,-3150
4006,455,43162,83,2440,1100,-3150
4007,455,43175,83,2440,1100,-3150
4008,455,43188,83,2440,1100,-3150
4009,455,43201,83,2440,1100,-3150
4010,456,43214,83,2440,1100,-3150
4011,456,43227,83,2440,1100,-3150
4012,456,43240,83,2440,1100,-3150
4013,456,43253,83,2440,1100,-3150
4014,456,43266,83,2440,1100,-3150
4015,456,43279,83,2440,1100,-3150
4016,456,43292,83,2440,1100,-3150
4017,456,43305,83,2440,1100,-3150
4018,457,43318,83,2440,1100,-3150
4019,457,43331,83,2440,1100,-3150
4020,457,43344,83,2440,1100,-3150
4021,457,43357,83,2440,1100,-3150
4022,457,43370,83,2440,1100,-3150
4023,457,43383,83,2440,1100,-3150
4024,457,43396,83,2440,1100,-3150
4025,457,43409,83,2440,1100,-3150
4026,458,43422,83,2440,1100,-3150
4027,458,43435,83,2440,1100,-3150
4028,458,43448,83,2440,1100,-3150
4029,458,43461,83,2440,1100,-3150
4030,458,43474,83,2440,1100,-3150
4031,458,43487,83,2440,1100,-3150
4032,458,43500,83,2440,1100,-3150
4033,458,43513,83,2440,1100,-3150
4034,459,43526,83,2440,1100,-3150
4035,459,43539,83,2440,1100,-3150
4036,459,43552,83,2440,1100,-3150
4037,459,43565,83,2440,1100,-3150
4038,459,43578,83,2440,1100,-3150
4039,459,43591,83,2440,1100,-3150
4040,459,43604,83,2440,1100,-3150
4041,459,43617,83,2440,1100,-3150
4042,460,43630,83,2440,1100,-3150
4043,460,43643,83,2440,1100,-3150
4044,460,43656,83,2440,1100,-3150
4045,460,43669,83,2440,1100,-3150
4046,460,43682,83,2440,1100,-3150
4047,460,43695,83,2440,1100,-3150
4048,460,43708,83,2440,1100,-3150
4049,460,43721,83,2440,1100,-3150
4050,461,43734,83,2440,1100,-3150
4051,461,43747,83,2440,1100,-3150
4052,461,43760,83,2440,1100,-3150
4053,461,43773,83,2440,1100,-3150
4054,461,43786,83,2440,1100,-3150
4055,461,43799,83,2440,1100,-3150
4056,461,43812,83,2440,1100,-3150
4057,461,43825,83,2440,1100,-3150
4058,462,43838,83,2440,1100,-3150
4059,462,43851,83,2440,1100,-3150
4060,462,43864,83,2440,1100,-3150
4061,462,43877,83,2440,1100,-3150
4062,462,43890,83,2440,1100,-3150
4063,462,43903,83,2440,1100,-3150
4064,462,43916,83,2440,1100,-3150
4065,462,43929,83,2440,1100,-3150
4066,463,43942,83,2440,1100,-3150
4067,463,43955,83,2440,1100,-3150
4068,463,43968,83,2440,1100,-3150
4069,463,43981,83,2440,1100,-3150
4070,463,43994,83,2440,1100,-3150
4071,463,44007,83,2440,1100,-3150
4072,463,44020,83,2440,1100,-3150
4073,463,44033,83,2440,1100,-3150
4074,464,44046,83,2440,1100,-3150
4075,464,44059,83,2440,1100,-3150
4076,464,44072,83,2440,1100,-3150
4077,464,44085,83,2440,1100,-3150
4078,464,44098,83,2440,1100,-3150
4079,464,44111,83,2440,1100,-3150
4080,464,44124,83,2440,1100,-3150
4081,464,44137,83,2440,1100,-3150
4082,465,44150,83,2440,1100,-3150
4083,465,44163,83,2440,1100,-3150
4084,465,44176,83,2440,1100,-3150
4085,465,44189,83,2440,1100,-3150
4086,465,44202,83,2440,1100,-3150
4087,465,44215,83,2440,1100,-3150
4088,465,44228,83,2440,1100,-3150
4089,465,44241,83,2440,1100,-3150
4090,466,44254,83,2440,1100,-3150
4091,466,44267,83,2440,1100,-3150
4092,466,44280,83,2440,1100,-3150
4093,466,44293,83,2440,1100,-3150
4094,466,44306,83,2440,1100,-3150
4095,466,44319,83,2440,1100,-3150
4096,466,44332,83,2440,1100,-3150
4097,467,44345,83,2440,1100,-3150
4098,467,44358,83,2440,1100,-3150
4099,467,44371,83,2440,1100,-3150
4100,467,44384,83,2440,1100,-3150
4101,467,44397,83,2440,1100,-3150
4102,467,44410,83,2440,1100,-3150
4103,467,44423,83,2440,1100,-3150
4104,467,44436,83,2440,1100,-3150
4105,468,44449,83,2440,1100,-3150
4106,468,44462,83,2440,1100,-3150
4107,468,44475,83,2440,1100,-3150
4108,468,44488,83,2440,1100,-3150
4109,468,44501,83,2440,1100,-3150
4110,468,44514,83,2440,1100,-3150
4111,468,44527,83,2440,1100,-3150
4112,468,44540,83,2440,1100,-3150
4113,469,44553,83,2440,1100,-3150
4114,469,44566,83,2440,1100,-3150
4115,469,44579,83,2440,1100,-3150
4116,469,44592,83,2440,1100,-3150
4117,469,44605,83,2440,1100,-3150
4118,469,44618,83,2440,1100,-3150
4119,469,44631,83,2440,1100,-3150
4120,469,44644,83,2440,1100,-3150
4121,470,44657,83,2440,1100,-3150
4122,470,44670,83,2440,1100,-3150
4123,470,44683,83,2440,1100,-3150
4124,470,44696,83,2440,1100,-3150
4125,470,44709,83,2440,1100,-3150
4126,470,44722,83,2440,1100,-3150
4127,470,44735,83,2440,1100,-3150
4128,470,44748,83,2440,1100,-3150
4129,471,44761,83,2440,1100,-3150
4130,471,44774,83,2440,1100,-3150
4131,471,44787,83,2440,1100,-3150
4132,471,44800,83,2440,1100,-3150
4133,471,44813,83,2440,1100,-3150
4134,471,44826,83,2440,1100,-3150
4135,471,44839,83,2440,1100,-3150
4136,471,44852,83,2440,1100,-3150
4137,472,44865,83,2440,1100,-3150
4138,472,44878,83,2440,1100,-3150
4139,472,44891,83,2440,1100,-3150
4140,472,44904,83,2440,1100,-3150
4141,472,44917,83,2440,1100,-3150
4142,472,44930,83,2440,1100,-3150
4143,472,44943,83,2440,1100,-3150
4144,473,44956,83,2440,1100,-3150
4145,473,44969,83,2440,1100,-3150
4146,473,44982,83,2440,1100,-3150
4147,473,44995,83,2440,1100,-3150
4148,473,45008,83,2440,1100,-3150
4149,473,45021,83,2440,1100,-3150
4150,473,45034,83,2440,1100,-3150
4151,473,45047,83,2440,1100,-3150
4152,474,45060,83,2440,1100,-3150
4153,474,45073,83,2440,1100,-3150
4154,474,45086,83,2440,1100,-3150
4155,474,45099,83,2440,1100,-3150
4156,474,45112,83,2440,1100,-3150
4157,474,45125,83,2440,1100,-3150
4158,474,45138,83,2440,1100,-3150
4159,474,45151,83,2440,1100,-3150
4160,475,45164,83,2440,1100,-3150
4161,475,45177,83,2440,1100,-3150
4162,475,45190,83,2440,1100,-3150
4163,475,45203,83,2440,1100,-3150
4164,475,45216,83,2440,1100,-3150
4165,475,45229,83,2440,1100,-3150
4166,475,45242,83,2440,1100,-3150
4167,475,45255,83,2440,1100,-3150
4168,476,45268,83,2440,1100,-3150
4169,476,45281,83,2440,1100,-3150
4170,476,45294,83,2440,1100,-3150
4171,476,45307,83,2440,1100,-3150
4172,476,45320,83,2440,1100,-3150
4173,476,45333,83,2440,1100,-3150
4174,476,45346,83,2440,1100,-3150
4175,477,45359,83,2440,1100,-3150
4176,477,45372,83,2440,1100,-3150
4177,477,45385,83,2440,1100,-3150
4178,477,45398,83,2440,1100,-3150
4179,477,45411,83,2440,1100,-3150
4180,477,45424,83,2440,1100,-3150
4181,477,45437,83,2440,1100,-3150
4182,477,45450,83,2440,1100,-3150
4183,478,45463,83,2440,1100,-3150
4184,478,45476,83,2440,1100,-3150
4185,478,45489,83,2440,1100,-3150
4186,478,45502,83,2440,1100,-3150
4187,478,45515,83,2440,1100,-3150
4188,478,45528,83,2440,1100,-3150
4189,478,45541,83,2440,1100,-3150
4190,478,45554,83,2440,1100,-3150
4191,479,45567,83,2440,1100,-3150
4192,479,45580,83,2440,1100,-3150
4193,479,45593,83,2440,1100,-3150
4194,479,45606,83,2440,1100,-3150
4195,479,45619,83,2440,1100,-3150
4196,479,45632,83,2440,1100,-3150
4197,479,45645,83,2440,1100,-3150
4198,480,45658,83,2440,1100,-3150
4199,480,45671,83,2440,1100,-3150
4200,480,45684,83,2440,1100,-3150
4201,480,45697,83,2440,1100,-3150
4202,480,45710,83,2440,1100,-3150
4203,480,45723,83,2440,1100,-3150
4204,480,45736,83,2440,1100,-3150
4205,480,45749,83,2440,1100,-3150
4206,481,45762,83,2440,1100,-3150
4207,481,45775,83,2440,1100,-3150
4208,481,45788,83,2440,1100,-3150
4209,481,45801,83,2440,1100,-3150
4210,481,45814,83,2440,1100,-3150
4211,481,45827,83,2440,1100,-3150
4212,481,45840,83,2440,1100,-3150
4213,481,45853,83,2440,1100,-3150
4214,482,45866,83,2440,1100,-3150
4215,482,45879,83,2440,1100,-3150
4216,482,45892,83,2440,1100,-3150
4217,482,45905,83,2440,1100,-3150
4218,482,45918,83,2440,1100,-3150
4219,482,45931,83,2440,1100,-3150
4220,482,45944,83,2440,1100,-3150
4221,483,45957,83,2440,1100,-3150
4222,483,45970,83,2440,1100,-3150
4223,483,45983,83,2440,1100,-3150
4224,483,45996,83,2440,1100,-3150
4225,483,46009,83,2440,1100,-3150
4226,483,46022,83,2440,1100,-3150
4227,483,46035,83,2440,1100,-3150
4228,483,46048,83,2440,1100,-3150
4229,484,46061,83,2440,1100,-3150
4230,484,46074,83,2440,1100,-3150
4231,484,46087,83,2440,1100,-3150
4232,484,46100,83,2440,1100,-3150
4233,484,46113,83,2440,1100,-3150
4234,484,46126,83,2440,1100,-3150
4235,484,46139,83,2440,1100,-3150
4236,485,46152,83,2440,1100,-3150
4237,485,46165,83,2440,1100,-3150
4238,485,46178,83,2440,1100,-3150
4239,485,46191,83,2440,1100,-3150
4240,485,46204,83,2440,1100,-3150
4241,485,46217,83,2440,1100,-3150
4242,485,46230,83,2440,1100,-3150
4243,485,46243,83,2440,1100,-3150
4244,486,46256,83,2440,1100,-3150
4245,486,46269,83,2440,1100,-3150
4246,486,46282,83,2440,1100,-3150
4247,486,46295,83,2440,1100,-3150
4248,486,46308,83,2440,1100,-3150
4249,486,46321,83,2440,1100,-3150
4250,486,46334,83,2440,1100,-3150
4251,486,46347,83,2440,1100,-3150
4252,487,46360,83,2440,1100,-3150
4253,487,46373,83,2440,1100,-3150
4254,487,46386,83,2440,1100,-3150
4255,487,46399,83,2440,1100,-3150
4256,487,46412,83,2440,1100,-3150
4257,487,46425,83,2440,1100,-3150
4258,487,46438,83,2440,1100,-3150
4259,488,46451,83,2440,1100,-3150
4260,488,46464,83,2440,1100,-3150
4261,488,46477,83,2440,1100,-3150
4262,488,46490,83,2440,1100,-3150
4263,488,46503,83,2440,1100,-3150
4264,488,46516,83,2440,1100,-3150
4265,488,46529,83,2440,1100,-3150
4266,488,46542,83,2440,1100,-3150
4267,489,46555,83,2440,1100,-3150
4268,489,46568,83,2440,1100,-3150
4269,489,46581,83,2440,1100,-3150
4270,489,46594,83,2440,1100,-3150
4271,489,46607,83,2440,1100,-3150
4272,489,46620,83,2440,1100,-3150
4273,489,46633,83,2440,1100,-3150
4274,490,46646,83,2440,1100,-3150
4275,490,46659,83,2440,1100,-3150
4276,490,46672,83,2440,1100,-3150
4277,490,46685,83,2440,1100,-3150
4278,490,46698,83,2440,1100,-3150
4279,490,46711,83,2440,1100,-3150
4280,490,46724,83,2440,1100,-3150
4281,490,46737,83,2440,1100,-3150
4282,491,46750,83,2440,1100,-3150
4283,491,46763,83,2440,1100,-3150
4284,491,46776,83,2440,1100,-3150
4285,491,46789,83,2440,1100,-3150
4286,491,46802,83,2440,1100,-3150
4287,491,46815,83,2440,1100,-3150
4288,491,46828,83,2440,1100,-3150
4289,492,46841,83,2440,1100,-3150
4290,492,46854,83,2440,1100,-3150
4291,492,46867,83,2440,1100,-3150
4292,492,46880,83,2440,1100,-3150
4293,492,46893,83,2440,1100,-3150
4294,492,46906,83,2440,1100,-3150
4295,492,46919,83,2440,1100,-3150
4296,492,46932,83,2440,1100,-3150
4297,493,46945,83,2440,1100,-3150
4298,493,46958,83,2440,1100,-3150
4299,493,46971,83,2440,1100,-3150
4300,493,46984,83,2440,1100,-3150
4301,493,46997,83,2440,1100,-3150
4302,493,47010,83,2440,1100,-3150
4303,493,47023,83,2440,1100,-3150
4304,494,47036,83,2440,1100,-3150
4305,494,47049,83,2440,1100,-3150
4306,494,47062,83,2440,1100,-3150
4307,494,47075,83,2440,1100,-3150
4308,494,47088,83,2440,1100,-3150
4309,494,47101,83,2440,1100,-3150
4310,494,47114,83,2440,1100,-3150
4311,494,47127,83,2440,1100,-3150
4312,495,47140,83,2440,1100,-3150
4313,495,47153,83,2440,1100,-3150
4314,495,47166,83,2440,1100,-3150
4315,495,47179,83,2440,1100,-3150
4316,495,47192,83,2440,1100,-3150
4317,495,47205,83,2440,1100,-3150
4318,495,47218,83,2440,1100,-3150
4319,496,47231,83,2440,1100,-3150
4320,496,47244,83,2440,1100,-3150
4321,496,47257,83,2440,1100,-3150
4322,496,47270,83,2440,1100,-3150
4323,496,47283,83,2440,1100,-3150
4324,496,47296,83,2440,1100,-3150
4325,496,47309,83,2440,1100,-3150
4326,496,47322,83,2440,1100,-3150
4327,497,47335,83,2440,1100,-3150
4328,497,47348,83,2440,1100,-3150
4329,497,47361,83,2440,1100,-3150
4330,497,47374,83,2440,1100,-3150
4331,497,47387,83,2440,1100,-3150
4332,497,47400,83,2440,1100,-3150
4333,497,47413,83,2440,1100,-3150
4334,498,47426,83,2440,1100,-3150
4335,498,47439,83,2440,1100,-3150
4336,498,47452,83,2440,1100,-3150
4337,498,47465,83,2440,1100,-3150
4338,498,47478,83,2440,1100,-3150
4339,498,47491,83,2440,1100,-3150
4340,498,47504,83,2440,1100,-3150
4341,499,47517,83,2440,1100,-3150
4342,499,47530,83,2440,1100,-3150
4343,499,47543,83,2440,1100,-3150
4344,499,47556,83,2440,1100,-3150
4345,499,47569,83,2440,1100,-3150
4346,499,47582,83,2440,1100,-3150
4347,499,47595,83,2440,1100,-3150
4348,499,47608,83,2440,1100,-3150
4349,500,47621,83,2440,1100,-3150
4350,500,47634,83,2440,1100,-3150
4351,500,47647,83,2440,1100,-3150
4352,500,47660,83,2440,1100,-3150
4353,500,47673,83,2440,1100,-3150
4354,500,47686,83,2440,1100,-3150
4355,500,47699,83,2440,1100,-3150
4356,501,47712,83,2440,1100,-3150
4357,501,47725,83,2440,1100,-3150
4358,501,47738,83,2440,1100,-3150
4359,501,47751,83,2440,1100,-3150
4360,501,47764,83,2440,1100,-3150
4361,501,47777,83,2440,1100,-3150
4362,501,47790,83,2440,1100,-3150
4363,501,47803,83,2440,1100,-3150
4364,502,47816,83,2440,1100,-3150
4365,502,47829,83,2440,1100,-3150
4366,502,47842,83,2440,1100,-3150
4367,502,47855,83,2440,1100,-3150
4368,502,47868,83,2440,1100,-3150
4369,502,47881,83,2440,1100,-3150
4370,502,47894,83,2440,1100,-3150
4371,503,47907,83,2440,1100,-3150
4372,503,47920,83,2440,1100,-3150
4373,503,47933,83,2440,1100,-3150
4374,503,47946,83,2440,1100,-3150
4375,503,47959,83,2440,1100,-3150
4376,503,47972,83,2440,1100,-3150
4377,503,47985,83,2440,1100,-3150
4378,504,47998,83,2440,1100,-3150
4379,504,48011,83,2440,1100,-3150
4380,504,48024,83,2440,1100,-3150
4381,504,48037,83,2440,1100,-3150
4382,504,48050,83,2440,1100,-3150
4383,504,48063,83,2440,1100,-3150
4384,504,48076,83,2440,1100,-3150
4385,504,48089,83,2440,1100,-3150
4386,505,48102,83,2440,1100,-3150
4387,505,48115,83,2440,1100,-3150
4388,505,48128,83,2440,1100,-3150
4389,505,48141,83,2440,1100,-3150
4390,505,48154,83,2440,1100,-3150
4391,505,48167,83,2440,1100,-3150
4392,505,48180,83,2440,1100,-3150
4393,506,48193,83,2440,1100,-3150
4394,506,48206,83,2440,1100,-3150
4395,506,48219,83,2440,1100,-3150
4396,506,48232,83,2440,1100,-3150
4397,506,48245,83,2440,1100,-3150
4398,506,48258,83,2440,1100,-3150
4399,506,48271,83,2440,1100,-3150
4400,507,48284,83,2440,1100,-3150
4401,507,48297,83,2440,1100,-3150
4402,507,48310,83,2440,1100,-3150
4403,507,48323,83,2440,1100,-3150
